ID,Source,Duration in Minutes,Start Time,End Time,Amount,Kiosk ID,App Zone ID,App Zone Group,Payment Method,Location Group,Last Updated
84900662,Parking Meters,75,8/14/2021 11:26,8/14/2021 12:41,2.75,10001013,,,CARD,Core,5/4/2023 21:35
84900664,Parking Meters,633,8/14/2021 11:27,8/14/2021 22:00,5,81002104,,,CARD,Walsh,5/4/2023 21:35
84900665,Parking Meters,60,8/14/2021 11:25,8/14/2021 12:25,2.25,71002006,,,CARD,Toomey,5/4/2023 21:35
84900666,Parking Meters,60,8/14/2021 11:26,8/14/2021 12:26,2.25,23002306,,,CARD,Non-Core,5/4/2023 21:35
84900835,Parking Meters,60,8/14/2021 11:34,8/14/2021 12:34,2.25,10000511,,,CARD,Core,5/4/2023 21:35
84900928,Parking Meters,60,8/14/2021 11:38,8/14/2021 12:38,2.25,20000929,,,CARD,Non-Core,5/4/2023 21:35
84900929,Parking Meters,60,8/14/2021 11:39,8/14/2021 12:39,2.25,20001418,,,CARD,Non-Core,5/4/2023 21:35
84900930,Parking Meters,120,8/14/2021 11:38,8/14/2021 13:38,4.25,10000504,,,CARD,Core,5/4/2023 21:35
84900932,Parking Meters,60,8/14/2021 11:38,8/14/2021 12:38,2.25,24002469,,,CARD,East Austin,5/4/2023 21:35
84901087,Parking Meters,90,8/14/2021 11:45,8/14/2021 13:15,3.25,61001627,,,CARD,Rainey,5/4/2023 21:35
84901088,Parking Meters,22.5,8/14/2021 11:44,8/14/2021 12:07,0.75,24002426,,,COINS,East Austin,5/4/2023 21:35
84901090,Parking Meters,90,8/14/2021 11:45,8/14/2021 13:15,3.25,10000844,,,CARD,Core,5/4/2023 21:35
84901091,Parking Meters,75,8/14/2021 11:45,8/14/2021 13:00,2.75,24002437,,,CARD,East Austin,5/4/2023 21:35
84901144,Parking Meters,210,8/14/2021 11:47,8/14/2021 15:17,8.5,10000520,,,CARD,Core,5/4/2023 21:35
84901146,Parking Meters,120,8/14/2021 11:48,8/14/2021 13:48,4.25,10000304,,,CARD,Core,5/4/2023 21:35
84901147,Parking Meters,611.1667,8/14/2021 11:48,8/14/2021 22:00,10,81002105,,,CARD,Walsh,5/4/2023 21:35
84901148,Parking Meters,105,8/14/2021 11:49,8/14/2021 13:34,3.75,24002458,,,CARD,East Austin,5/4/2023 21:35
84901153,Parking Meters,180,8/14/2021 11:48,8/14/2021 14:48,7.25,10000443,,,CARD,Core,5/4/2023 21:35
84901155,Parking Meters,75,8/14/2021 11:48,8/14/2021 13:03,2.75,35001503,,,CARD,West Campus,5/4/2023 21:35
84901161,Parking Meters,180,8/14/2021 11:48,8/14/2021 14:05,5,10001226,,,CARD,Core,5/4/2023 21:35
84901162,Parking Meters,135,8/14/2021 11:47,8/14/2021 14:02,4.75,20001320,,,CARD,Non-Core,5/4/2023 21:35
84901164,Parking Meters,90,8/14/2021 11:49,8/14/2021 13:19,3.25,26002623,,,CARD,Mueller,5/4/2023 21:35
84901168,Parking Meters,60,8/14/2021 11:49,8/14/2021 12:49,2.25,10001045,,,CARD,Core,5/4/2023 21:35
84901169,Parking Meters,75,8/14/2021 11:49,8/14/2021 13:04,2.75,20001431,,,CARD,Non-Core,5/4/2023 21:35
84901171,Parking Meters,165,8/14/2021 11:49,8/14/2021 14:34,6.25,10001001,,,CARD,Core,5/4/2023 21:35
84901173,Parking Meters,60,8/14/2021 11:49,8/14/2021 12:49,2.25,10000804,,,CARD,Core,5/4/2023 21:35
84901175,Parking Meters,648,8/14/2021 11:11,8/14/2021 21:59,10,81002107,,,CARD,Emma,5/4/2023 21:35
84901176,Parking Meters,638,8/14/2021 11:21,8/14/2021 21:59,10,81002107,,,CARD,Emma,5/4/2023 21:35
84901177,Parking Meters,637,8/14/2021 11:22,8/14/2021 21:59,10,81002107,,,CARD,Emma,5/4/2023 21:35
84901178,Parking Meters,630,8/14/2021 11:29,8/14/2021 21:59,10,81002107,,,COINS,Emma,5/4/2023 21:35
84901627,Parking Meters,60,8/14/2021 12:07,8/14/2021 13:07,2.25,26002635,,,CARD,Mueller,5/4/2023 21:35
84901629,Parking Meters,165,8/14/2021 12:08,8/14/2021 13:26,3,24002450,,,CARD,East Austin,5/4/2023 21:35
84901630,Parking Meters,105,8/14/2021 12:07,8/14/2021 13:52,3.75,10000856,,,CARD,Core,5/4/2023 21:35
84901631,Parking Meters,300,8/14/2021 12:08,8/14/2021 17:08,14.75,10000132,,,CARD,Core,5/4/2023 21:35
84901634,Parking Meters,60,8/14/2021 12:08,8/14/2021 13:08,2.25,35002539,,,CARD,West Campus,5/4/2023 21:35
84901637,Parking Meters,60,8/14/2021 12:08,8/14/2021 13:08,2.25,10000225,,,CARD,Core,5/4/2023 21:35
84901640,Parking Meters,90,8/14/2021 12:08,8/14/2021 13:38,3.25,35001547,,,CARD,West Campus,5/4/2023 21:35
84901643,Parking Meters,60,8/14/2021 12:09,8/14/2021 13:09,2.25,35002523,,,CARD,West Campus,5/4/2023 21:35
84901645,Parking Meters,60,8/14/2021 12:09,8/14/2021 13:09,2.25,26002635,,,CARD,Mueller,5/4/2023 21:35
84901647,Parking Meters,60,8/14/2021 12:08,8/14/2021 13:08,2.25,10001221,,,CARD,Core,5/4/2023 21:35
84901652,Parking Meters,300,8/14/2021 12:08,8/14/2021 17:08,14.75,35002515,,,CARD,West Campus,5/4/2023 21:35
84901705,Parking Meters,105,8/14/2021 12:12,8/14/2021 13:57,3.75,10000317,,,CARD,Core,5/4/2023 21:35
84901707,Parking Meters,60,8/14/2021 12:12,8/14/2021 13:12,2.25,10000803,,,CARD,Core,5/4/2023 21:35
84901709,Parking Meters,135,8/14/2021 12:11,8/14/2021 14:26,4.75,10001035,,,CARD,Core,5/4/2023 21:35
84902519,Parking Meters,225,8/14/2021 12:45,8/14/2021 16:30,9.5,10000312,,,CARD,Core,5/4/2023 21:35
84902520,Parking Meters,60,8/14/2021 12:46,8/14/2021 13:46,2.25,24002494,,,CARD,East Austin,5/4/2023 21:35
84902525,Parking Meters,150,8/14/2021 12:46,8/14/2021 15:16,5.5,10001216,,,CARD,Core,5/4/2023 21:35
84902526,Parking Meters,552.63336,8/14/2021 12:47,8/14/2021 22:00,10,81002105,,,CARD,Walsh,5/4/2023 21:35
84902527,Parking Meters,552.7,8/14/2021 12:46,8/14/2021 17:59,14.88,35001528,,,CARD,West Campus,5/4/2023 21:35
84902647,Parking Meters,60,8/14/2021 12:51,8/14/2021 13:51,2.25,20001416,,,CARD,Non-Core,5/4/2023 21:35
84902653,Parking Meters,270,8/14/2021 12:50,8/14/2021 17:20,12.5,35001532,,,CARD,West Campus,5/4/2023 21:35
84902654,Parking Meters,60,8/14/2021 12:51,8/14/2021 13:51,2.25,26002637,,,CARD,Mueller,5/4/2023 21:35
84902657,Parking Meters,37.5,8/14/2021 12:51,8/14/2021 13:28,1.25,20001440,,,COINS,Non-Core,5/4/2023 21:35
84902658,Parking Meters,60,8/14/2021 12:51,8/14/2021 13:51,2.25,24002473,,,CARD,East Austin,5/4/2023 21:35
84902661,Parking Meters,135,8/14/2021 12:50,8/14/2021 15:05,4.75,24002401,,,CARD,East Austin,5/4/2023 21:35
84902663,Parking Meters,60,8/14/2021 12:51,8/14/2021 13:51,2.25,10000425,,,CARD,Core,5/4/2023 21:35
84902664,Parking Meters,135,8/14/2021 12:50,8/14/2021 15:05,4.75,35002538,,,CARD,West Campus,5/4/2023 21:35
84902666,Parking Meters,330,8/14/2021 12:50,8/14/2021 18:20,16.5,61001601,,,CARD,Rainey,5/4/2023 21:35
84902668,Parking Meters,105,8/14/2021 12:50,8/14/2021 14:35,3.75,26002632,,,CARD,Mueller,5/4/2023 21:35
84902669,Parking Meters,60,8/14/2021 12:50,8/14/2021 13:50,2.25,61001609,,,CARD,Rainey,5/4/2023 21:35
84902670,Parking Meters,210,8/14/2021 12:51,8/14/2021 16:21,8.5,35002527,,,CARD,West Campus,5/4/2023 21:35
84902672,Parking Meters,90,8/14/2021 12:51,8/14/2021 14:21,3.25,24002483,,,CARD,East Austin,5/4/2023 21:35
84902675,Parking Meters,60,8/14/2021 12:51,8/14/2021 13:51,2.25,10000645,,,CARD,Core,5/4/2023 21:35
84902676,Parking Meters,60,8/14/2021 12:52,8/14/2021 13:52,2.25,10000409,,,CARD,Core,5/4/2023 21:35
84902728,Parking Meters,600,8/14/2021 12:53,8/14/2021 21:16,35,10000306,,,CARD,Core,5/4/2023 21:35
84902730,Parking Meters,60,8/14/2021 12:54,8/14/2021 13:54,2.25,61001609,,,CARD,Rainey,5/4/2023 21:35
84902731,Parking Meters,60,8/14/2021 12:53,8/14/2021 13:53,2.25,20001320,,,CARD,Non-Core,5/4/2023 21:35
84902732,Parking Meters,60,8/14/2021 12:54,8/14/2021 13:54,2.25,10000303,,,CARD,Core,5/4/2023 21:35
84902733,Parking Meters,225,8/14/2021 12:53,8/14/2021 16:38,9.5,10001052,,,CARD,Core,5/4/2023 21:35
84902734,Parking Meters,60,8/14/2021 12:53,8/14/2021 13:53,2.25,35001517,,,CARD,West Campus,5/4/2023 21:35
84902735,Parking Meters,60,8/14/2021 12:54,8/14/2021 13:54,2.25,10001218,,,CARD,Core,5/4/2023 21:35
84902737,Parking Meters,165,8/14/2021 12:53,8/14/2021 15:38,6.25,10000139,,,CARD,Core,5/4/2023 21:35
84902738,Parking Meters,135,8/14/2021 12:54,8/14/2021 15:09,4.75,10001216,,,CARD,Core,5/4/2023 21:35
84902739,Parking Meters,60,8/14/2021 12:54,8/14/2021 13:54,2.25,10001050,,,CARD,Core,5/4/2023 21:35
84902741,Parking Meters,60,8/14/2021 12:54,8/14/2021 13:54,2.25,20001412,,,CARD,Non-Core,5/4/2023 21:35
84902743,Parking Meters,90,8/14/2021 12:54,8/14/2021 14:24,3.25,10001020,,,CARD,Core,5/4/2023 21:35
84902746,Parking Meters,60,8/14/2021 12:54,8/14/2021 13:54,2.25,35001523,,,CARD,West Campus,5/4/2023 21:35
84902747,Parking Meters,60,8/14/2021 12:55,8/14/2021 13:55,2.25,20001413,,,CARD,Non-Core,5/4/2023 21:35
84902748,Parking Meters,180,8/14/2021 12:54,8/14/2021 15:54,7.25,10000501,,,CARD,Core,5/4/2023 21:35
84902751,Parking Meters,60,8/14/2021 12:55,8/14/2021 13:55,2.25,10001017,,,CARD,Core,5/4/2023 21:35
84902753,Parking Meters,97.5,8/14/2021 12:54,8/14/2021 14:32,3.25,26002631,,,CARD,Mueller,5/4/2023 21:35
84902754,Parking Meters,75,8/14/2021 12:54,8/14/2021 14:09,2.75,10000546,,,CARD,Core,5/4/2023 21:35
84902756,Parking Meters,60,8/14/2021 12:54,8/14/2021 13:54,2.25,35001544,,,CARD,West Campus,5/4/2023 21:35
84902757,Parking Meters,60,8/14/2021 12:54,8/14/2021 13:54,2.25,10000872,,,CARD,Core,5/4/2023 21:35
84902758,Parking Meters,60,8/14/2021 12:54,8/14/2021 13:54,2.25,35002507,,,CARD,West Campus,5/4/2023 21:35
84902759,Parking Meters,304.65,8/14/2021 12:55,8/14/2021 17:59,14.98,20001303,,,CARD,Non-Core,5/4/2023 21:35
84902760,Parking Meters,255,8/14/2021 12:55,8/14/2021 17:10,11.5,10001217,,,CARD,Core,5/4/2023 21:35
84903059,Parking Meters,120,8/14/2021 13:08,8/14/2021 15:08,4.25,20001418,,,CARD,Non-Core,5/4/2023 21:35
84903060,Parking Meters,127.5,8/14/2021 13:07,8/14/2021 14:31,2.25,10000131,,,CARD,Core,5/4/2023 21:35
84903063,Parking Meters,150,8/14/2021 13:06,8/14/2021 15:36,5,91001901,,,CARD,MACC Lot,5/4/2023 21:35
84903067,Parking Meters,60,8/14/2021 13:07,8/14/2021 14:07,2.25,35001546,,,CARD,West Campus,5/4/2023 21:35
84903068,Parking Meters,60,8/14/2021 13:09,8/14/2021 14:09,2.25,10001044,,,CARD,Core,5/4/2023 21:35
84903069,Parking Meters,67.5,8/14/2021 13:07,8/14/2021 14:15,2.25,10001022,,,COINS,Core,5/4/2023 21:35
84903073,Parking Meters,60,8/14/2021 13:08,8/14/2021 14:08,2.25,20001417,,,CARD,Non-Core,5/4/2023 21:35
84903076,Parking Meters,120,8/14/2021 13:08,8/14/2021 15:08,4.25,24002432,,,CARD,East Austin,5/4/2023 21:35
84903079,Parking Meters,60,8/14/2021 13:08,8/14/2021 14:08,2.25,61001623,,,CARD,Rainey,5/4/2023 21:35
84903082,Parking Meters,180,8/14/2021 13:07,8/14/2021 16:07,7.25,10000320,,,CARD,Core,5/4/2023 21:35
84903147,Parking Meters,316.31668,8/14/2021 13:12,8/14/2021 14:05,3.25,26002603,,,COINS,Mueller,5/4/2023 21:35
84903148,Parking Meters,67.5,8/14/2021 13:12,8/14/2021 14:19,2.25,10000201,,,COINS,Core,5/4/2023 21:35
84903149,Parking Meters,60,8/14/2021 13:12,8/14/2021 14:12,2.25,20001418,,,CARD,Non-Core,5/4/2023 21:35
84903151,Parking Meters,105,8/14/2021 13:12,8/14/2021 14:57,3.75,10001037,,,CARD,Core,5/4/2023 21:35
84903152,Parking Meters,105,8/14/2021 13:11,8/14/2021 14:56,3.75,20001320,,,CARD,Non-Core,5/4/2023 21:35
84903154,Parking Meters,165,8/14/2021 13:11,8/14/2021 15:56,6.25,35001503,,,CARD,West Campus,5/4/2023 21:35
84903156,Parking Meters,150,8/14/2021 13:12,8/14/2021 15:42,5.5,10000402,,,CARD,Core,5/4/2023 21:35
84903461,Parking Meters,165,8/14/2021 13:24,8/14/2021 16:09,6.25,10001214,,,CARD,Core,5/4/2023 21:35
84903462,Parking Meters,60,8/14/2021 13:23,8/14/2021 14:23,2.25,24002446,,,CARD,East Austin,5/4/2023 21:35
84903463,Parking Meters,60,8/14/2021 13:24,8/14/2021 14:24,2.25,10000804,,,CARD,Core,5/4/2023 21:35
84903465,Parking Meters,90,8/14/2021 13:24,8/14/2021 14:54,3.25,26002604,,,CARD,Mueller,5/4/2023 21:35
84903467,Parking Meters,60,8/14/2021 13:24,8/14/2021 14:24,2.25,35001537,,,CARD,West Campus,5/4/2023 21:35
84903469,Parking Meters,75,8/14/2021 13:23,8/14/2021 14:38,2.75,10000709,,,CARD,Core,5/4/2023 21:35
84903479,Parking Meters,60,8/14/2021 13:24,8/14/2021 14:24,2.25,10000515,,,CARD,Core,5/4/2023 21:35
84903485,Parking Meters,120,8/14/2021 13:24,8/14/2021 15:24,4.25,35001513,,,CARD,West Campus,5/4/2023 21:35
84903486,Parking Meters,150,8/14/2021 13:25,8/14/2021 15:55,5.5,10001050,,,CARD,Core,5/4/2023 21:35
84903487,Parking Meters,105,8/14/2021 13:24,8/14/2021 15:09,3.75,10000626,,,CARD,Core,5/4/2023 21:35
84903488,Parking Meters,120,8/14/2021 13:25,8/14/2021 15:25,4.25,10000328,,,CARD,Core,5/4/2023 21:35
84903546,Parking Meters,75,8/14/2021 13:27,8/14/2021 14:42,2.75,20001322,,,CARD,Non-Core,5/4/2023 21:35
84903548,Parking Meters,180,8/14/2021 13:26,8/14/2021 14:52,3,10000119,,,CARD,Core,5/4/2023 21:35
84903549,Parking Meters,60,8/14/2021 13:27,8/14/2021 14:27,2.25,24002435,,,CARD,East Austin,5/4/2023 21:35
84903552,Parking Meters,135,8/14/2021 13:27,8/14/2021 15:42,4.75,10000307,,,CARD,Core,5/4/2023 21:35
84903556,Parking Meters,60,8/14/2021 13:27,8/14/2021 14:27,2.25,10001218,,,CARD,Core,5/4/2023 21:35
84903558,Parking Meters,105,8/14/2021 13:27,8/14/2021 15:12,3.75,10000542,,,CARD,Core,5/4/2023 21:35
84903559,Parking Meters,60,8/14/2021 13:28,8/14/2021 14:28,2,20001418,,,COINS,Non-Core,5/4/2023 21:35
84903939,Parking Meters,120,8/14/2021 13:44,8/14/2021 15:44,4.25,10000321,,,CARD,Core,5/4/2023 21:35
84903940,Parking Meters,105,8/14/2021 13:43,8/14/2021 15:28,3.75,10001033,,,CARD,Core,5/4/2023 21:35
84903942,Parking Meters,150,8/14/2021 13:44,8/14/2021 16:14,5.5,26002623,,,CARD,Mueller,5/4/2023 21:35
84904033,Parking Meters,60,8/14/2021 13:48,8/14/2021 14:48,2.25,10000127,,,CARD,Core,5/4/2023 21:35
84904036,Parking Meters,150,8/14/2021 13:46,8/14/2021 16:16,5.5,10000616,,,CARD,Core,5/4/2023 21:35
84904037,Parking Meters,60,8/14/2021 13:48,8/14/2021 14:48,2.25,71002007,,,CARD,Toomey,5/4/2023 21:35
84904038,Parking Meters,60,8/14/2021 13:43,8/14/2021 14:43,2.25,35002519,,,CARD,West Campus,5/4/2023 21:35
84904041,Parking Meters,491.9,8/14/2021 13:48,8/14/2021 22:00,10,81002105,,,CARD,Walsh,5/4/2023 21:35
84904043,Parking Meters,60,8/14/2021 13:47,8/14/2021 14:47,2.25,10000713,,,CARD,Core,5/4/2023 21:35
84904044,Parking Meters,135,8/14/2021 13:45,8/14/2021 16:00,4.75,61001607,,,CARD,Rainey,5/4/2023 21:35
84904046,Parking Meters,252.26666,8/14/2021 13:47,8/14/2021 17:59,11.36,35001503,,,CARD,West Campus,5/4/2023 21:35
84904048,Parking Meters,792.15,8/14/2021 13:47,8/15/2021 3:00,13.45,91001903,,,CARD,MACC Lot,5/4/2023 21:35
84904050,Parking Meters,150,8/14/2021 13:47,8/14/2021 16:17,5.5,61001626,,,CARD,Rainey,5/4/2023 21:35
84904054,Parking Meters,75,8/14/2021 13:47,8/14/2021 15:02,2.75,20001322,,,CARD,Non-Core,5/4/2023 21:35
84904523,Parking Meters,165,8/14/2021 14:04,8/14/2021 16:49,6.25,10000309,,,CARD,Core,5/4/2023 21:35
84904527,Parking Meters,150,8/14/2021 14:04,8/14/2021 16:34,5.5,35001523,,,CARD,West Campus,5/4/2023 21:35
84904528,Parking Meters,87,8/14/2021 14:03,8/14/2021 15:30,2.9,35001566,,,COINS,West Campus,5/4/2023 21:35
84904530,Parking Meters,60,8/14/2021 14:05,8/14/2021 15:05,2.25,20000930,,,CARD,Non-Core,5/4/2023 21:35
84904611,Parking Meters,75,8/14/2021 14:08,8/14/2021 15:23,2.75,10001041,,,CARD,Core,5/4/2023 21:35
84904616,Parking Meters,60,8/14/2021 14:08,8/14/2021 15:08,2.25,10001203,,,CARD,Core,5/4/2023 21:35
84904819,Parking Meters,105,8/14/2021 14:17,8/14/2021 16:02,3.75,24002453,,,CARD,East Austin,5/4/2023 21:35
84904821,Parking Meters,150,8/14/2021 14:15,8/14/2021 16:45,5.5,10000543,,,CARD,Core,5/4/2023 21:35
84904822,Parking Meters,60,8/14/2021 14:17,8/14/2021 15:17,2.25,20001408,,,CARD,Non-Core,5/4/2023 21:35
84904906,Parking Meters,459.2,8/14/2021 14:20,8/14/2021 22:00,5,81002104,,,CARD,Walsh,5/4/2023 21:35
84906046,Parking Meters,60,8/14/2021 15:09,8/14/2021 16:09,2.25,10001033,,,CARD,Core,5/4/2023 21:35
84906047,Parking Meters,120,8/14/2021 15:07,8/14/2021 17:07,4.25,35001512,,,CARD,West Campus,5/4/2023 21:35
84906049,Parking Meters,60,8/14/2021 15:07,8/14/2021 16:07,2.25,35001514,,,CARD,West Campus,5/4/2023 21:35
84906057,Parking Meters,120,8/14/2021 15:08,8/14/2021 17:08,4.25,35001564,,,CARD,West Campus,5/4/2023 21:35
84906059,Parking Meters,170.86667,8/14/2021 15:09,8/14/2021 17:59,6.64,35002526,,,CARD,West Campus,5/4/2023 21:35
84906060,Parking Meters,171.36667,8/14/2021 15:08,8/14/2021 17:59,6.67,35001568,,,CARD,West Campus,5/4/2023 21:35
84906061,Parking Meters,60,8/14/2021 15:10,8/14/2021 16:10,2.25,26002610,,,CARD,Mueller,5/4/2023 21:35
84906065,Parking Meters,60,8/14/2021 15:09,8/14/2021 16:09,2.25,10000406,,,CARD,Core,5/4/2023 21:35
84906066,Parking Meters,300,8/14/2021 15:09,8/14/2021 20:09,14.75,71002005,,,CARD,Toomey,5/4/2023 21:35
84906068,Parking Meters,60,8/14/2021 15:09,8/14/2021 16:09,2.25,24002424,,,CARD,East Austin,5/4/2023 21:35
84906070,Parking Meters,60,8/14/2021 15:09,8/14/2021 16:09,2.25,10001041,,,CARD,Core,5/4/2023 21:35
84906075,Parking Meters,105,8/14/2021 15:09,8/14/2021 16:54,3.75,61001609,,,CARD,Rainey,5/4/2023 21:35
84906076,Parking Meters,60,8/14/2021 15:09,8/14/2021 16:09,2.25,35001523,,,CARD,West Campus,5/4/2023 21:35
84906078,Parking Meters,135,8/14/2021 15:09,8/14/2021 17:24,4.75,24002487,,,CARD,East Austin,5/4/2023 21:35
84907046,Parking Meters,60,8/14/2021 15:54,8/14/2021 16:54,2.25,61001602,,,CARD,Rainey,5/4/2023 21:35
84907719,Parking Meters,60,8/14/2021 16:26,8/14/2021 17:26,2.25,24002456,,,CARD,East Austin,5/4/2023 21:35
84907720,Parking Meters,93.833336,8/14/2021 16:26,8/14/2021 17:59,3.37,20001417,,,CARD,Non-Core,5/4/2023 21:35
84907723,Parking Meters,165,8/14/2021 16:24,8/14/2021 19:09,6.25,10000502,,,CARD,Core,5/4/2023 21:35
84907724,Parking Meters,270,8/14/2021 16:26,8/14/2021 20:56,12.5,10001001,,,CARD,Core,5/4/2023 21:35
84907726,Parking Meters,240,8/14/2021 16:25,8/14/2021 20:25,10.75,10001011,,,CARD,Core,5/4/2023 21:35
84907731,Parking Meters,120,8/14/2021 16:25,8/14/2021 18:25,4.25,10000512,,,CARD,Core,5/4/2023 21:35
84907734,Parking Meters,225,8/14/2021 16:25,8/14/2021 20:10,9.5,10001004,,,CARD,Core,5/4/2023 21:35
84907738,Parking Meters,60,8/14/2021 16:26,8/14/2021 17:26,2.25,10000329,,,CARD,Core,5/4/2023 21:35
84907743,Parking Meters,60,8/14/2021 16:27,8/14/2021 17:27,2.25,10000225,,,CARD,Core,5/4/2023 21:35
84907744,Parking Meters,93.15,8/14/2021 16:26,8/14/2021 17:59,3.35,35002530,,,CARD,West Campus,5/4/2023 21:35
84907746,Parking Meters,60,8/14/2021 16:26,8/14/2021 17:26,2.25,10000129,,,CARD,Core,5/4/2023 21:35
84907747,Parking Meters,120,8/14/2021 16:27,8/14/2021 18:27,4.25,10000307,,,CARD,Core,5/4/2023 21:35
84907748,Parking Meters,90,8/14/2021 16:27,8/14/2021 17:57,3.25,24002455,,,CARD,East Austin,5/4/2023 21:35
84907749,Parking Meters,90,8/14/2021 16:28,8/14/2021 17:58,3.25,10000211,,,CARD,Core,5/4/2023 21:35
84907754,Parking Meters,60,8/14/2021 16:26,8/14/2021 17:26,2.25,10000824,,,CARD,Core,5/4/2023 21:35
84907757,Parking Meters,210,8/14/2021 16:27,8/14/2021 19:54,2.25,10000502,,,CARD,Core,5/4/2023 21:35
84907802,Parking Meters,90.166664,8/14/2021 16:29,8/14/2021 17:59,3.25,35001512,,,CARD,West Campus,5/4/2023 21:35
84907803,Parking Meters,60,8/14/2021 16:30,8/14/2021 17:30,2.25,10000624,,,CARD,Core,5/4/2023 21:35
84907807,Parking Meters,90.23333,8/14/2021 16:29,8/14/2021 17:59,3.25,35002533,,,CARD,West Campus,5/4/2023 21:35
84907808,Parking Meters,60,8/14/2021 16:29,8/14/2021 17:29,2.25,24002439,,,CARD,East Austin,5/4/2023 21:35
84907810,Parking Meters,60,8/14/2021 16:29,8/14/2021 17:29,2.25,20001422,,,CARD,Non-Core,5/4/2023 21:35
84907811,Parking Meters,75,8/14/2021 16:30,8/14/2021 17:45,2.75,10000406,,,CARD,Core,5/4/2023 21:35
84907813,Parking Meters,60,8/14/2021 16:32,8/14/2021 17:32,2.25,20001408,,,CARD,Non-Core,5/4/2023 21:35
84907814,Parking Meters,165,8/14/2021 16:31,8/14/2021 19:16,6.25,23002303,,,CARD,Non-Core,5/4/2023 21:35
84907815,Parking Meters,240,8/14/2021 16:29,8/14/2021 20:29,10.75,61001602,,,CARD,Rainey,5/4/2023 21:35
84907822,Parking Meters,180,8/14/2021 16:31,8/14/2021 19:31,7.25,10000334,,,CARD,Core,5/4/2023 21:35
84907823,Parking Meters,150,8/14/2021 16:30,8/14/2021 19:00,5.5,24002469,,,CARD,East Austin,5/4/2023 21:35
84907824,Parking Meters,60,8/14/2021 16:31,8/14/2021 17:31,2.25,35001509,,,CARD,West Campus,5/4/2023 21:35
84907825,Parking Meters,120,8/14/2021 16:29,8/14/2021 18:29,4.25,26002601,,,CARD,Mueller,5/4/2023 21:35
84907826,Parking Meters,88.65,8/14/2021 16:31,8/14/2021 18:00,3.2,35002526,,,CARD,West Campus,5/4/2023 21:35
84907829,Parking Meters,150,8/14/2021 16:30,8/14/2021 19:00,5.5,24002471,,,CARD,East Austin,5/4/2023 21:35
84908206,Parking Meters,120,8/14/2021 16:51,8/14/2021 18:51,4.25,10001037,,,CARD,Core,5/4/2023 21:35
84908207,Parking Meters,210,8/14/2021 16:50,8/14/2021 20:20,8.5,10001053,,,CARD,Core,5/4/2023 21:35
84908872,Parking Meters,60,8/14/2021 17:21,8/14/2021 18:21,2.25,10001212,,,CARD,Core,5/4/2023 21:35
84908873,Parking Meters,120,8/14/2021 17:22,8/14/2021 19:22,4.25,24002415,,,CARD,East Austin,5/4/2023 21:35
84908875,Parking Meters,120,8/14/2021 17:21,8/14/2021 19:21,4.25,71002013,,,CARD,Toomey,5/4/2023 21:35
84909478,Parking Meters,150,8/14/2021 17:53,8/14/2021 20:23,5.5,10000402,,,CARD,Core,5/4/2023 21:35
84909479,Parking Meters,246.01666,8/14/2021 17:53,8/14/2021 22:00,5,81002104,,,CARD,Walsh,5/4/2023 21:35
84909482,Parking Meters,60,8/14/2021 17:53,8/14/2021 18:53,2.25,24002433,,,CARD,East Austin,5/4/2023 21:35
84909483,Parking Meters,60,8/14/2021 17:52,8/14/2021 18:52,2.25,26002629,,,CARD,Mueller,5/4/2023 21:35
84909487,Parking Meters,90,8/14/2021 17:54,8/14/2021 19:24,3.25,61001624,,,CARD,Rainey,5/4/2023 21:35
84909491,Parking Meters,150,8/14/2021 17:54,8/14/2021 20:24,5.5,23002303,,,CARD,Non-Core,5/4/2023 21:35
84909493,Parking Meters,90,8/14/2021 17:54,8/14/2021 19:24,3,10000828,,,COINS,Core,5/4/2023 21:35
84909500,Parking Meters,364.96667,8/14/2021 17:54,8/14/2021 23:58,19.49,24002450,,,CARD,East Austin,5/4/2023 21:35
84909505,Parking Meters,105,8/14/2021 17:54,8/14/2021 19:39,3.75,10000645,,,CARD,Core,5/4/2023 21:35
84909508,Parking Meters,225,8/14/2021 17:54,8/14/2021 21:39,9.5,10000208,,,CARD,Core,5/4/2023 21:35
84909509,Parking Meters,165,8/14/2021 17:54,8/14/2021 20:39,6.25,10001018,,,CARD,Core,5/4/2023 21:35
84909512,Parking Meters,90,8/14/2021 17:55,8/14/2021 19:25,3.25,20001408,,,CARD,Non-Core,5/4/2023 21:35
84909514,Parking Meters,60,8/14/2021 17:55,8/14/2021 18:55,2.25,10001047,,,CARD,Core,5/4/2023 21:35
84909516,Parking Meters,60,8/14/2021 17:55,8/14/2021 18:55,2.25,24002453,,,CARD,East Austin,5/4/2023 21:35
84909517,Parking Meters,120,8/14/2021 17:55,8/14/2021 19:55,4.25,10000117,,,CARD,Core,5/4/2023 21:35
84909524,Parking Meters,60,8/14/2021 17:55,8/14/2021 18:55,2.25,10000302,,,CARD,Core,5/4/2023 21:35
84909861,Parking Meters,527.5833,8/14/2021 18:12,8/15/2021 3:00,5,91001903,,,CARD,MACC Lot,5/4/2023 21:35
84909862,Parking Meters,135,8/14/2021 18:11,8/14/2021 20:26,4.75,10001016,,,CARD,Core,5/4/2023 21:35
84910261,Parking Meters,195,8/14/2021 18:36,8/14/2021 21:51,7.75,24002411,,,CARD,East Austin,5/4/2023 21:35
